country,population,total_de_vacinados,primeira_dose,segunda_dose,dose_reforco,data
Brazil,210306411.0,,,,,2021-01-01
Brazil,210306411.0,,,,,2021-01-02
Brazil,210306411.0,,,,,2021-01-03
Brazil,210306411.0,,,,,2021-01-04
Brazil,210306411.0,,,,,2021-01-05
Brazil,210306411.0,,,,,2021-01-06
Brazil,210306411.0,,,,,2021-01-07
Brazil,210306411.0,,,,,2021-01-08
Brazil,210306411.0,,,,,2021-01-09
Brazil,210306411.0,,,,,2021-01-10
Brazil,210306411.0,,,,,2021-01-11
Brazil,210306411.0,,,,,2021-01-12
Brazil,210306411.0,,,,,2021-01-13
Brazil,210306411.0,,,,,2021-01-14
Brazil,210306411.0,,,,,2021-01-15
Brazil,210306411.0,,,,,2021-01-16
Brazil,210306411.0,112.0,112.0,0.0,0.0,2021-01-17
Brazil,210306411.0,1109.0,1109.0,0.0,0.0,2021-01-18
Brazil,210306411.0,13527.0,13527.0,0.0,0.0,2021-01-19
Brazil,210306411.0,105824.0,105824.0,0.0,0.0,2021-01-20
Brazil,210306411.0,193699.0,193699.0,0.0,0.0,2021-01-21
Brazil,210306411.0,462269.0,462269.0,0.0,0.0,2021-01-22
Brazil,210306411.0,573268.0,573268.0,0.0,0.0,2021-01-23
Brazil,210306411.0,613954.0,613954.0,0.0,0.0,2021-01-24
Brazil,210306411.0,801759.0,801759.0,0.0,0.0,2021-01-25
Brazil,210306411.0,1045746.0,1045746.0,0.0,0.0,2021-01-26
Brazil,210306411.0,1327546.0,1327546.0,0.0,0.0,2021-01-27
Brazil,210306411.0,1563098.0,1563098.0,0.0,0.0,2021-01-28
Brazil,210306411.0,1923813.0,1923813.0,0.0,0.0,2021-01-29
Brazil,210306411.0,2046523.0,2046523.0,0.0,0.0,2021-01-30
Brazil,210306411.0,2084119.0,2084119.0,0.0,0.0,2021-01-31
Brazil,210306411.0,2292551.0,2292551.0,0.0,0.0,2021-02-01
Brazil,210306411.0,2521704.0,2521704.0,0.0,0.0,2021-02-02
Brazil,210306411.0,2802134.0,2802134.0,0.0,0.0,2021-02-03
Brazil,210306411.0,3074906.0,3074906.0,0.0,0.0,2021-02-04
Brazil,210306411.0,3401383.0,3399421.0,1962.0,0.0,2021-02-05
Brazil,210306411.0,3553681.0,3534004.0,19677.0,0.0,2021-02-06
Brazil,210306411.0,3605538.0,3579850.0,25688.0,0.0,2021-02-07
Brazil,210306411.0,3820207.0,3786591.0,33616.0,0.0,2021-02-08
Brazil,210306411.0,4120332.0,4069677.0,50655.0,0.0,2021-02-09
Brazil,210306411.0,4406835.0,4326075.0,80760.0,0.0,2021-02-10
Brazil,210306411.0,4696136.0,4586270.0,109866.0,0.0,2021-02-11
Brazil,210306411.0,5125206.0,4946738.0,178468.0,0.0,2021-02-12
Brazil,210306411.0,5236943.0,5042713.0,194230.0,0.0,2021-02-13
Brazil,210306411.0,5293979.0,5076110.0,217869.0,0.0,2021-02-14
Brazil,210306411.0,5609937.0,5324317.0,285620.0,0.0,2021-02-15
Brazil,210306411.0,5883539.0,5326007.0,557532.0,0.0,2021-02-16
Brazil,210306411.0,6206680.0,5482925.0,723755.0,0.0,2021-02-17
Brazil,210306411.0,6535156.0,5640483.0,894673.0,0.0,2021-02-18
Brazil,210306411.0,6813168.0,5756361.0,1056807.0,0.0,2021-02-19
Brazil,210306411.0,6950802.0,5817908.0,1132894.0,0.0,2021-02-20
Brazil,210306411.0,7028356.0,5857080.0,1171276.0,0.0,2021-02-21
Brazil,210306411.0,7297061.0,6002873.0,1294188.0,0.0,2021-02-22
Brazil,210306411.0,7551676.0,6116082.0,1435594.0,0.0,2021-02-23
Brazil,210306411.0,7799000.0,6202055.0,1596945.0,0.0,2021-02-24
Brazil,210306411.0,8101787.0,6346769.0,1755018.0,0.0,2021-02-25
Brazil,210306411.0,8322042.0,6437836.0,1884206.0,0.0,2021-02-26
Brazil,210306411.0,8433568.0,6518628.0,1914940.0,0.0,2021-02-27
Brazil,210306411.0,8465403.0,6542206.0,1923197.0,0.0,2021-02-28
Brazil,210306411.0,8841027.0,6806293.0,2034734.0,0.0,2021-03-01
Brazil,210306411.0,9277322.0,7114219.0,2163103.0,0.0,2021-03-02
Brazil,210306411.0,9739676.0,7417852.0,2321824.0,0.0,2021-03-03
Brazil,210306411.0,10169160.0,7701146.0,2468014.0,0.0,2021-03-04
Brazil,210306411.0,10576542.0,7958939.0,2617603.0,0.0,2021-03-05
Brazil,210306411.0,10830688.0,8142004.0,2688684.0,0.0,2021-03-06
Brazil,210306411.0,10948409.0,8227671.0,2720738.0,0.0,2021-03-07
Brazil,210306411.0,11357494.0,8504966.0,2852528.0,0.0,2021-03-08
Brazil,210306411.0,11756131.0,8764547.0,2991584.0,0.0,2021-03-09
Brazil,210306411.0,12181103.0,9013293.0,3167810.0,0.0,2021-03-10
Brazil,210306411.0,12613179.0,9298511.0,3314668.0,0.0,2021-03-11
Brazil,210306411.0,13017720.0,9547655.0,3470065.0,0.0,2021-03-12
Brazil,210306411.0,13223729.0,9669967.0,3553762.0,0.0,2021-03-13
Brazil,210306411.0,13286664.0,9718209.0,3568455.0,0.0,2021-03-14
Brazil,210306411.0,13763573.0,10087787.0,3675786.0,0.0,2021-03-15
Brazil,210306411.0,14198794.0,10402388.0,3796406.0,0.0,2021-03-16
Brazil,210306411.0,14648691.0,10725474.0,3923217.0,0.0,2021-03-17
Brazil,210306411.0,15087602.0,11055747.0,4031855.0,0.0,2021-03-18
Brazil,210306411.0,15623349.0,11509501.0,4113848.0,0.0,2021-03-19
Brazil,210306411.0,15883688.0,11739832.0,4143856.0,0.0,2021-03-20
Brazil,210306411.0,15980363.0,11818482.0,4161881.0,0.0,2021-03-21
Brazil,210306411.0,16567102.0,12314847.0,4252255.0,0.0,2021-03-22
Brazil,210306411.0,17157632.0,12817812.0,4339819.0,0.0,2021-03-23
Brazil,210306411.0,17886780.0,13436373.0,4450408.0,0.0,2021-03-24
Brazil,210306411.0,18655344.0,14102934.0,4552411.0,0.0,2021-03-25
Brazil,210306411.0,19577786.0,14928869.0,4648917.0,0.0,2021-03-26
Brazil,210306411.0,19962072.0,15282128.0,4679944.0,0.0,2021-03-27
Brazil,210306411.0,20216938.0,15513974.0,4702964.0,0.0,2021-03-28
Brazil,210306411.0,21160764.0,16335279.0,4825484.0,0.0,2021-03-29
Brazil,210306411.0,21950244.0,16995184.0,4955061.0,0.0,2021-03-30
Brazil,210306411.0,22839288.0,17745732.0,5093555.0,0.0,2021-03-31
Brazil,210306411.0,23880804.0,18639028.0,5241777.0,0.0,2021-04-01
Brazil,210306411.0,24181208.0,18900836.0,5280371.0,0.0,2021-04-02
Brazil,210306411.0,24575470.0,19222342.0,5353128.0,0.0,2021-04-03
Brazil,210306411.0,24910668.0,19510332.0,5400335.0,0.0,2021-04-04
Brazil,210306411.0,25658532.0,20056296.0,5602236.0,0.0,2021-04-05
Brazil,210306411.0,26736004.0,20850120.0,5885883.0,0.0,2021-04-06
Brazil,210306411.0,27644080.0,21538484.0,6105595.0,0.0,2021-04-07
Brazil,210306411.0,28653848.0,22246612.0,6407236.0,0.0,2021-04-08
Brazil,210306411.0,29544578.0,22693304.0,6851273.0,0.0,2021-04-09
Brazil,210306411.0,30084664.0,23097172.0,6987492.0,0.0,2021-04-10
Brazil,210306411.0,30356896.0,23300896.0,7056000.0,0.0,2021-04-11
Brazil,210306411.0,31316420.0,23910516.0,7405905.0,0.0,2021-04-12
Brazil,210306411.0,32217204.0,24473138.0,7744067.0,0.0,2021-04-13
Brazil,210306411.0,33148388.0,24996380.0,8152008.0,0.0,2021-04-14
Brazil,210306411.0,34050324.0,25478194.0,8572131.0,0.0,2021-04-15
Brazil,210306411.0,34993450.0,25810304.0,9183144.0,0.0,2021-04-16
Brazil,210306411.0,35603880.0,26085156.0,9518727.0,0.0,2021-04-17
Brazil,210306411.0,35817144.0,26210282.0,9606862.0,0.0,2021-04-18
Brazil,210306411.0,36910480.0,26707228.0,10203252.0,0.0,2021-04-19
Brazil,210306411.0,37909704.0,27184072.0,10725632.0,0.0,2021-04-20
Brazil,210306411.0,38467750.0,27518052.0,10949701.0,0.0,2021-04-21
Brazil,210306411.0,39291064.0,27887014.0,11404050.0,0.0,2021-04-22
Brazil,210306411.0,41073104.0,28783904.0,12289199.0,0.0,2021-04-23
Brazil,210306411.0,41494940.0,28981002.0,12513937.0,0.0,2021-04-24
Brazil,210306411.0,41626750.0,29041496.0,12585256.0,0.0,2021-04-25
Brazil,210306411.0,42787200.0,29601948.0,13185252.0,0.0,2021-04-26
Brazil,210306411.0,44287510.0,30275924.0,14011587.0,0.0,2021-04-27
Brazil,210306411.0,45379804.0,30748674.0,14631130.0,0.0,2021-04-28
Brazil,210306411.0,46426188.0,31243694.0,15182494.0,0.0,2021-04-29
Brazil,210306411.0,47399150.0,31696792.0,15702358.0,0.0,2021-04-30
Brazil,210306411.0,47663530.0,31830880.0,15832646.0,0.0,2021-05-01
Brazil,210306411.0,47755612.0,31884404.0,15871209.0,0.0,2021-05-02
Brazil,210306411.0,48643324.0,32345310.0,16298014.0,0.0,2021-05-03
Brazil,210306411.0,49626136.0,32896172.0,16729966.0,0.0,2021-05-04
Brazil,210306411.0,50576224.0,33490396.0,17085828.0,0.0,2021-05-05
Brazil,210306411.0,51624588.0,34271190.0,17353396.0,0.0,2021-05-06
Brazil,210306411.0,52647816.0,35008550.0,17639264.0,0.0,2021-05-07
Brazil,210306411.0,52972460.0,35253388.0,17719072.0,0.0,2021-05-08
Brazil,210306411.0,53064124.0,35318056.0,17746066.0,0.0,2021-05-09
Brazil,210306411.0,54008864.0,35926220.0,18082644.0,0.0,2021-05-10
Brazil,210306411.0,54912940.0,36523508.0,18389432.0,0.0,2021-05-11
Brazil,210306411.0,55907164.0,37233984.0,18673182.0,0.0,2021-05-12
Brazil,210306411.0,56583960.0,37768492.0,18815472.0,0.0,2021-05-13
Brazil,210306411.0,57313640.0,38320508.0,18993136.0,0.0,2021-05-14
Brazil,210306411.0,57668650.0,38570630.0,19098016.0,0.0,2021-05-15
Brazil,210306411.0,57935280.0,38752710.0,19182566.0,0.0,2021-05-16
Brazil,210306411.0,58714630.0,39284276.0,19430356.0,0.0,2021-05-17
Brazil,210306411.0,59603624.0,39891920.0,19711704.0,0.0,2021-05-18
Brazil,210306411.0,60363336.0,40435630.0,19927702.0,0.0,2021-05-19
Brazil,210306411.0,61297420.0,41089720.0,20207698.0,0.0,2021-05-20
Brazil,210306411.0,62122684.0,41659040.0,20463644.0,0.0,2021-05-21
Brazil,210306411.0,62459684.0,41882012.0,20577672.0,0.0,2021-05-22
Brazil,210306411.0,63278820.0,42474536.0,20804284.0,0.0,2021-05-23
Brazil,210306411.0,64098810.0,43008064.0,21090744.0,0.0,2021-05-24
Brazil,210306411.0,64918584.0,43525932.0,21392652.0,0.0,2021-05-25
Brazil,210306411.0,65668440.0,44045170.0,21623270.0,0.0,2021-05-26
Brazil,210306411.0,66363504.0,44530760.0,21832744.0,0.0,2021-05-27
Brazil,210306411.0,67359300.0,45284396.0,22074896.0,0.0,2021-05-28
Brazil,210306411.0,67761960.0,45604680.0,22157278.0,0.0,2021-05-29
Brazil,210306411.0,67874740.0,45684960.0,22189772.0,0.0,2021-05-30
Brazil,210306411.0,68665650.0,46328170.0,22337480.0,0.0,2021-05-31
Brazil,210306411.0,69477896.0,46932628.0,22545268.0,0.0,2021-06-01
Brazil,210306411.0,70685370.0,47852024.0,22833342.0,0.0,2021-06-02
Brazil,210306411.0,71245490.0,48321464.0,22924028.0,0.0,2021-06-03
Brazil,210306411.0,71961790.0,48963900.0,22997888.0,0.0,2021-06-04
Brazil,210306411.0,72586950.0,49491412.0,23095536.0,0.0,2021-06-05
Brazil,210306411.0,72811510.0,49685500.0,23126008.0,0.0,2021-06-06
Brazil,210306411.0,73614080.0,50381104.0,23232976.0,0.0,2021-06-07
Brazil,210306411.0,74920110.0,51502550.0,23417560.0,0.0,2021-06-08
Brazil,210306411.0,76117120.0,52567516.0,23549606.0,0.0,2021-06-09
Brazil,210306411.0,77243100.0,53577624.0,23665476.0,0.0,2021-06-10
Brazil,210306411.0,78471910.0,54685736.0,23786176.0,0.0,2021-06-11
Brazil,210306411.0,79118240.0,55292344.0,23825900.0,0.0,2021-06-12
Brazil,210306411.0,79466210.0,55617270.0,23848938.0,0.0,2021-06-13
Brazil,210306411.0,80577336.0,56657380.0,23919956.0,0.0,2021-06-14
Brazil,210306411.0,81940690.0,57910384.0,24030304.0,0.0,2021-06-15
Brazil,210306411.0,83181490.0,59068484.0,24113002.0,0.0,2021-06-16
Brazil,210306411.0,85441100.0,61187304.0,24253802.0,0.0,2021-06-17
Brazil,210306411.0,87160470.0,62785860.0,24374612.0,0.0,2021-06-18
Brazil,210306411.0,88108420.0,63659150.0,24449264.0,0.0,2021-06-19
Brazil,210306411.0,88570220.0,64099340.0,24470884.0,0.0,2021-06-20
Brazil,210306411.0,90013336.0,65421824.0,24591512.0,0.0,2021-06-21
Brazil,210306411.0,91420290.0,66688624.0,24731668.0,0.0,2021-06-22
Brazil,210306411.0,92782240.0,67890904.0,24891336.0,0.0,2021-06-23
Brazil,210306411.0,94322180.0,69113520.0,25208658.0,0.0,2021-06-24
Brazil,210306411.0,95764060.0,70369600.0,25404254.0,0.0,2021-06-25
Brazil,210306411.0,96545256.0,71090360.0,25520772.0,0.0,2021-06-26
Brazil,210306411.0,96789750.0,71319020.0,25568632.0,0.0,2021-06-27
Brazil,210306411.0,97929680.0,72324820.0,25866868.0,0.0,2021-06-28
Brazil,210306411.0,99828670.0,73943650.0,26348752.0,0.0,2021-06-29
Brazil,210306411.0,101167464.0,75097270.0,26642476.0,0.0,2021-06-30
Brazil,210306411.0,102561736.0,76284850.0,26949200.0,0.0,2021-07-01
Brazil,210306411.0,104047570.0,77586350.0,27259468.0,0.0,2021-07-02
Brazil,210306411.0,104753510.0,78210260.0,27418130.0,0.0,2021-07-03
Brazil,210306411.0,105097390.0,78512730.0,27489232.0,0.0,2021-07-04
Brazil,210306411.0,106696620.0,79835460.0,27854684.0,0.0,2021-07-05
Brazil,210306411.0,108247750.0,81152984.0,28317786.0,0.0,2021-07-06
Brazil,210306411.0,109976130.0,82649590.0,28929444.0,0.0,2021-07-07
Brazil,210306411.0,111573260.0,83948800.0,29547040.0,0.0,2021-07-08
Brazil,210306411.0,112999340.0,85166296.0,30044192.0,0.0,2021-07-09
Brazil,210306411.0,113929450.0,85922320.0,30387608.0,0.0,2021-07-10
Brazil,210306411.0,114350130.0,86272250.0,30545014.0,0.0,2021-07-11
Brazil,210306411.0,115654260.0,87264584.0,31003288.0,0.0,2021-07-12
Brazil,210306411.0,117154410.0,88385720.0,31569504.0,0.0,2021-07-13
Brazil,210306411.0,118689130.0,89449390.0,32219034.0,0.0,2021-07-14
Brazil,210306411.0,120155330.0,90743700.0,32832460.0,0.0,2021-07-15
Brazil,210306411.0,121651230.0,91739490.0,33467324.0,0.0,2021-07-16
Brazil,210306411.0,122615700.0,92434140.0,33818144.0,0.0,2021-07-17
Brazil,210306411.0,122859540.0,92630600.0,33891244.0,0.0,2021-07-18
Brazil,210306411.0,124433790.0,93786760.0,34383716.0,0.0,2021-07-19
Brazil,210306411.0,126315896.0,95101850.0,35053770.0,0.0,2021-07-20
Brazil,210306411.0,128199384.0,96304600.0,35808080.0,0.0,2021-07-21
Brazil,210306411.0,130131384.0,97428670.0,36676824.0,0.0,2021-07-22
Brazil,210306411.0,131858904.0,98712936.0,37161760.0,0.0,2021-07-23
Brazil,210306411.0,132812190.0,99391760.0,37463852.0,0.0,2021-07-24
Brazil,210306411.0,133139144.0,99610570.0,37583404.0,0.0,2021-07-25
Brazil,210306411.0,134540220.0,100522820.0,38110570.0,0.0,2021-07-26
Brazil,210306411.0,136158370.0,101528056.0,38761410.0,0.0,2021-07-27
Brazil,210306411.0,137944960.0,102535340.0,39603390.0,0.0,2021-07-28
Brazil,210306411.0,139483580.0,103363370.0,40360690.0,0.0,2021-07-29
Brazil,210306411.0,141319630.0,104477600.0,41116890.0,0.0,2021-07-30
Brazil,210306411.0,142301920.0,105083580.0,41507970.0,0.0,2021-07-31
Brazil,210306411.0,142598660.0,105292650.0,41599310.0,0.0,2021-08-01
Brazil,210306411.0,143762750.0,105934730.0,42147736.0,0.0,2021-08-02
Brazil,210306411.0,145618600.0,107137950.0,42823484.0,0.0,2021-08-03
Brazil,210306411.0,148054500.0,108658470.0,43769704.0,0.0,2021-08-04
Brazil,210306411.0,149763000.0,109745650.0,44414256.0,0.0,2021-08-05
Brazil,210306411.0,151506190.0,110841850.0,45086810.0,0.0,2021-08-06
Brazil,210306411.0,152313180.0,111342710.0,45397340.0,0.0,2021-08-07
Brazil,210306411.0,152680030.0,111566720.0,45542990.0,0.0,2021-08-08
Brazil,210306411.0,154190960.0,112476616.0,46160464.0,0.0,2021-08-09
Brazil,210306411.0,156399040.0,113880890.0,46980024.0,0.0,2021-08-10
Brazil,210306411.0,158422880.0,115251520.0,47644784.0,0.0,2021-08-11
Brazil,210306411.0,160674240.0,116780680.0,48383180.0,0.0,2021-08-12
Brazil,210306411.0,162832100.0,118175020.0,49164240.0,0.0,2021-08-13
Brazil,210306411.0,164215230.0,119132210.0,49606492.0,0.0,2021-08-14
Brazil,210306411.0,164680220.0,119504650.0,49705910.0,0.0,2021-08-15
Brazil,210306411.0,166750340.0,120686540.0,50600930.0,0.0,2021-08-16
Brazil,210306411.0,169753010.0,122541950.0,51771236.0,0.0,2021-08-17
Brazil,210306411.0,171741150.0,123678880.0,52629850.0,0.0,2021-08-18
Brazil,210306411.0,174263120.0,125160910.0,53680684.0,0.0,2021-08-19
Brazil,210306411.0,176376900.0,126384140.0,54578690.0,0.0,2021-08-20
Brazil,210306411.0,177587500.0,127168250.0,55013076.0,0.0,2021-08-21
Brazil,210306411.0,178173220.0,127600936.0,55170956.0,0.0,2021-08-22
Brazil,210306411.0,180251680.0,128859270.0,55999780.0,0.0,2021-08-23
Brazil,210306411.0,182654770.0,130267896.0,57002150.0,0.0,2021-08-24
Brazil,210306411.0,184707570.0,131489510.0,57838948.0,0.0,2021-08-25
Brazil,210306411.0,186102940.0,131918136.0,58811744.0,0.0,2021-08-26
Brazil,210306411.0,188045400.0,132939920.0,59746730.0,0.0,2021-08-27
Brazil,210306411.0,189376020.0,133608744.0,60412850.0,0.0,2021-08-28
Brazil,210306411.0,189971300.0,133947336.0,60672444.0,0.0,2021-08-29
Brazil,210306411.0,191515900.0,134777150.0,61384030.0,0.0,2021-08-30
Brazil,210306411.0,194176380.0,136127040.0,62698760.0,0.0,2021-08-31
Brazil,210306411.0,196166480.0,137067400.0,63754376.0,0.0,2021-09-01
Brazil,210306411.0,198142380.0,137897710.0,64905652.0,282.0,2021-09-02
Brazil,210306411.0,200077780.0,138653060.0,66093600.0,373.0,2021-09-03
Brazil,210306411.0,201126110.0,139039440.0,66758830.0,537.0,2021-09-04
Brazil,210306411.0,201522080.0,139210780.0,66984704.0,780.0,2021-09-05
Brazil,210306411.0,203024670.0,139985520.0,67702290.0,14059.0,2021-09-06
Brazil,210306411.0,203577180.0,140218820.0,68020840.0,17205.0,2021-09-07
Brazil,210306411.0,205296050.0,140820670.0,69133320.0,25446.0,2021-09-08
Brazil,210306411.0,207509810.0,141565740.0,70594540.0,37195.0,2021-09-09
Brazil,210306411.0,209917760.0,142382290.0,72173070.0,52191.0,2021-09-10
Brazil,210306411.0,211223440.0,142798080.0,73050584.0,67596.0,2021-09-11
Brazil,210306411.0,211710820.0,142983970.0,73355120.0,68590.0,2021-09-12
Brazil,210306411.0,213203730.0,143433740.0,74381040.0,88874.0,2021-09-13
Brazil,210306411.0,215338060.0,144100430.0,75814264.0,128791.0,2021-09-14
Brazil,210306411.0,217240050.0,144761540.0,76990800.0,197261.0,2021-09-15
Brazil,210306411.0,218736000.0,145238110.0,77988750.0,223085.0,2021-09-16
Brazil,210306411.0,221071600.0,146000270.0,79542910.0,249365.0,2021-09-17
Brazil,210306411.0,222156930.0,146371180.0,80250456.0,259046.0,2021-09-18
Brazil,210306411.0,222581680.0,146553220.0,80492260.0,260661.0,2021-09-19
Brazil,210306411.0,223781520.0,146923310.0,81250430.0,334020.0,2021-09-20
Brazil,210306411.0,225592880.0,147473070.0,82467470.0,381549.0,2021-09-21
Brazil,210306411.0,227304560.0,147966930.0,83644344.0,427712.0,2021-09-22
Brazil,210306411.0,229100350.0,148510820.0,84869780.0,458735.0,2021-09-23
Brazil,210306411.0,230893010.0,148994480.0,86119840.0,520839.0,2021-09-24
Brazil,210306411.0,231983150.0,149386350.0,86796640.0,543561.0,2021-09-25
Brazil,210306411.0,232495890.0,149565070.0,87122480.0,552379.0,2021-09-26
Brazil,210306411.0,233772510.0,149871710.0,87828180.0,818917.0,2021-09-27
Brazil,210306411.0,235617220.0,150382510.0,89101310.0,882537.0,2021-09-28
Brazil,210306411.0,237320140.0,150881740.0,90253380.0,937694.0,2021-09-29
Brazil,210306411.0,239190420.0,151420930.0,91430210.0,1095300.0,2021-09-30
Brazil,210306411.0,241200480.0,151901220.0,92759490.0,1302298.0,2021-10-01
Brazil,210306411.0,242252210.0,152166990.0,93442690.0,1407110.0,2021-10-02
Brazil,210306411.0,242632080.0,152277360.0,93674360.0,1445470.0,2021-10-03
Brazil,210306411.0,243733570.0,152519890.0,94337576.0,1643658.0,2021-10-04
Brazil,210306411.0,245292450.0,152926450.0,95257460.0,1877233.0,2021-10-05
Brazil,210306411.0,247057060.0,153310130.0,96345260.0,2171857.0,2021-10-06
Brazil,210306411.0,248820530.0,153699490.0,97382940.0,2509515.0,2021-10-07
Brazil,210306411.0,250516350.0,154010910.0,98464450.0,2814838.0,2021-10-08
Brazil,210306411.0,251524110.0,154181570.0,99070820.0,3047975.0,2021-10-09
Brazil,210306411.0,252149680.0,154292720.0,99520880.0,3116010.0,2021-10-10
Brazil,210306411.0,253164900.0,154580500.0,100085016.0,3281210.0,2021-10-11
Brazil,210306411.0,253561150.0,154693150.0,100324300.0,3326730.0,2021-10-12
Brazil,210306411.0,254426530.0,154798780.0,100864100.0,3545399.0,2021-10-13
Brazil,210306411.0,256762140.0,155526990.0,102264370.0,3755046.0,2021-10-14
Brazil,210306411.0,258849470.0,156015800.0,103527060.0,4093579.0,2021-10-15
Brazil,210306411.0,260157870.0,156313970.0,104314310.0,4320556.0,2021-10-16
Brazil,210306411.0,260683280.0,156420270.0,104630776.0,4428544.0,2021-10-17
Brazil,210306411.0,261824130.0,156558620.0,105223360.0,4839664.0,2021-10-18
Brazil,210306411.0,263569540.0,156892320.0,106356340.0,5137429.0,2021-10-19
Brazil,210306411.0,265607330.0,157322780.0,107582220.0,5525142.0,2021-10-20
Brazil,210306411.0,266620080.0,157475040.0,108197260.0,5771569.0,2021-10-21
Brazil,210306411.0,267964030.0,157680000.0,108994430.0,6117946.0,2021-10-22
